redshift log_likelihood
2.1358670678048197 -0.5750991487672532
2.1327327681480313 -0.6095600231028677
2.1296016012242776 -0.5781131562700236
2.1264735639023855 -0.5571871982801083
2.1233486530543124 -0.5607998080734928
2.120226865555153 -0.5506359291362195
2.1171081982831246 -0.5427980325931643
2.113992648119554 -0.5363947218201603
2.1108802119488854 -0.5343183261823599
2.1077708866586886 -0.5363197448789461
2.1046646691396425 -0.5510051554556759
2.1015615562855245 -0.5580598920867764
2.0984615449932154 -0.5502757985442099
2.0953646321627097 -0.5531130749742078
2.0922708146971 -0.5502359559877633
2.089180089502562 -0.5378795589467891
2.0860924534883654 -0.5316118633758181
2.0830079035668803 -0.5401556287385683
2.0799264366535604 -0.5559679891162171
2.076848049666934 -0.546169574535287
2.0737727395286085 -0.5428216798876612
2.0707005031632786 -0.5401910113958834
2.0676313374987134 -0.5380448572446221
2.0645652394657406 -0.5434103608237557
2.0615022059982575 -0.5599083226278013
2.0584422340332362 -0.580032669474775
2.055385320510709 -0.5647038836207277
2.0523314623737563 -0.5653334783621065
2.049280656568515 -0.5636382319614578
2.046232900044185 -0.5726071006216457
2.0431881897530135 -0.5893592257057974
2.0401465226502857 -0.5913881177147199
2.0371078956943287 -0.5724714106654489
2.03407230584652 -0.5625638332667521
2.0310397500712765 -0.5694105452472441
2.028010225336035 -0.5734843579357235
2.0249837286112657 -0.5796548673688598
2.021960256870477 -0.5729902796717028
2.0189398070902027 -0.5731988256668852
2.0159223762499865 -0.5833397664346868
2.012907961332393 -0.5668649592280025
2.009896559323012 -0.5470698957047404
2.006888167210446 -0.5414595940930838
2.003882781986298 -0.5472341511439756
2.000880400645177 -0.5541614372527551
1.9978810201847068 -0.5504197458232153
1.9948846376055118 -0.5354108433442692
1.991891249911204 -0.5313465749691301
1.9889008541083903 -0.5209812024635447
1.9859134472066797 -0.5263814035179883
1.9829290262186703 -0.538492961805284
1.9799475881599355 -0.5233123861935227
1.9769691300490329 -0.5279319522673606
1.9739936489075074 -0.5312633789496153
1.9710211417598846 -0.5368228389202203
1.9680516056336508 -0.5411066612925955
1.9650850375592648 -0.55455436256489
1.9621214345701632 -0.545574750990931
1.9591607937027486 -0.5593678446998451
1.9562031119963739 -0.5494065121059182
1.9532483864933523 -0.5434557956682717
1.9502966142389635 -0.5386766764427964
1.9473477922814406 -0.5420361721413641
1.944401917671955 -0.5583566943815925
1.9414589874646269 -0.5682614205237626
1.9385189987165323 -0.5744928960708365
1.9355819484876857 -0.5843717512166902
1.9326478338410324 -0.5971930961615445
1.9297166518424524 -0.5974902249148768
1.9267883995607682 -0.5939959843463697
1.9238630740677327 -0.594415351396034
1.920940672438015 -0.587406529690994
1.918021191749208 -0.5927605706577842
1.9151046290818354 -0.593411769370797
1.9121909815193407 -0.6039416676144489
1.9092802461480698 -0.609282151397344
1.9063724200572825 -0.6061177278851222
1.9034675003391572 -0.6121555129487503
1.9005654840887796 -0.5942969853202088
1.8976663684041273 -0.5843688929233402
1.8947701503860803 -0.597776450042733
1.8918768271384252 -0.5838873914095236
1.888986395767843 -0.5880795228650252
1.886098853383897 -0.5788463097242597
1.88321419709904 -0.5662742679156679
1.8803324240286203 -0.5503956101844139
1.87745353129087 -0.565585710621839
1.874577516006891 -0.5793076870175315
1.8717043753006615 -0.5840984017526843
1.8688341062990474 -0.5722203925145813
1.8659667061317835 -0.5773302064034302
1.8631021719314647 -0.5743241172625841
1.8602405008335512 -0.5821325928798565
1.857381689976377 -0.582446298802043
1.8545257365011363 -0.5833739468079957
1.8516726375518697 -0.5619502227166284
1.8488223902754726 -0.5515128738255909
1.8459749918217043 -0.5619489842164709
1.843130439343169 -0.5722611807886444
1.8402887299953106 -0.5812241343543961
1.837449860936414 -0.5747060865242896
1.8346138293276142 -0.573419940949388
1.8317806323328854 -0.5775069873143786
1.8289502671190245 -0.580497838008375
1.826122730855662 -0.5794381399929012
1.8232980207152654 -0.5741996785779646
1.8204761338731301 -0.5770485737926927
1.8176570675073633 -0.5771811678531393
1.8148408187988943 -0.5866384024463277
