# CSP logarithmically sampled (velscale=50.0)
# Wavelength, SSP_logage_04.00_z_0.0018, SSP_logage_07.50_z_0.0018, SSP_logage_09.00_z_0.0018, SSP_logage_04.00_z_0.0178, SSP_logage_07.50_z_0.0178, SSP_logage_09.00_z_0.0178
5.355262621193829546e+03 7.184929214417934418e-03 1.840575132519006729e-03 3.580039192456752062e-04 7.092282176017761230e-03 1.739985891617834568e-03 2.792087616398930550e-04
5.356155857345025652e+03 7.183274719864130020e-03 1.843144069425761700e-03 3.575215232558548450e-04 7.090503349900245667e-03 1.742377062328159809e-03 2.791316073853522539e-04
5.357049242484400565e+03 7.180278655141592026e-03 1.844663987867534161e-03 3.571256529539823532e-04 7.090127095580101013e-03 1.745554269291460514e-03 2.787915291264653206e-04
5.357942776636804410e+03 7.177252788096666336e-03 1.845762599259614944e-03 3.568308020476251841e-04 7.091076113283634186e-03 1.748417504131793976e-03 2.784852695185691118e-04
5.358836459827090948e+03 7.172245066612958908e-03 1.845274469815194607e-03 3.558711032383143902e-04 7.088645361363887787e-03 1.748458715155720711e-03 2.778058988042175770e-04
5.359730292080120307e+03 7.161011919379234314e-03 1.841334393247961998e-03 3.533120616339147091e-04 7.076856214553117752e-03 1.743320492096245289e-03 2.758536138571798801e-04
5.360624273420755344e+03 7.140346802771091461e-03 1.832977402955293655e-03 3.486614732537418604e-04 7.052976638078689575e-03 1.732158707454800606e-03 2.718998584896326065e-04
5.361518403873862553e+03 7.110884878784418106e-03 1.820889418013393879e-03 3.433689998928457499e-04 7.019178941845893860e-03 1.716361381113529205e-03 2.672069240361452103e-04
5.362412683464314796e+03 7.086632773280143738e-03 1.806983025744557381e-03 3.411667712498456240e-04 6.986482068896293640e-03 1.698797917924821377e-03 2.651950926519930363e-04
5.363307112216986752e+03 7.076951675117015839e-03 1.793084433302283287e-03 3.408135089557617903e-04 6.965723354369401932e-03 1.682852394878864288e-03 2.647355722729116678e-04
5.364201690156757650e+03 7.075531408190727234e-03 1.781812636181712151e-03 3.401798894628882408e-04 6.954747252166271210e-03 1.670512137934565544e-03 2.641134196892380714e-04
5.365096417308512173e+03 7.078455761075019836e-03 1.777723780833184719e-03 3.403594600968062878e-04 6.951790768653154373e-03 1.665330142714083195e-03 2.642000617925077677e-04
5.365991293697136825e+03 7.081422023475170135e-03 1.779170357622206211e-03 3.412202349863946438e-04 6.952897179871797562e-03 1.666241907514631748e-03 2.647330111358314753e-04
5.366886319347524477e+03 7.079809904098510742e-03 1.780474674887955189e-03 3.416222753003239632e-04 6.950973533093929291e-03 1.667818753048777580e-03 2.647713117767125368e-04
5.367781494284572545e+03 7.069194223731756210e-03 1.774809323251247406e-03 3.399172856006771326e-04 6.935446988791227341e-03 1.661207759752869606e-03 2.630773524288088083e-04
5.368676818533180267e+03 7.047738879919052124e-03 1.758114318363368511e-03 3.347721940372139215e-04 6.897382438182830811e-03 1.638523885048925877e-03 2.586415503174066544e-04
5.369572292118253245e+03 7.021441590040922165e-03 1.734984572976827621e-03 3.267278079874813557e-04 6.843933835625648499e-03 1.603452023118734360e-03 2.519865520298480988e-04
5.370467915064697991e+03 7.008931599557399750e-03 1.724004279822111130e-03 3.222689265385270119e-04 6.809203419834375381e-03 1.580544165335595608e-03 2.487030287738889456e-04
5.371363687397429203e+03 7.026692852377891541e-03 1.742831198498606682e-03 3.289547166787087917e-04 6.833194289356470108e-03 1.598936738446354866e-03 2.546488249208778143e-04
5.372259609141363399e+03 7.058844901621341705e-03 1.775930169969797134e-03 3.399897832423448563e-04 6.893006619065999985e-03 1.641855575144290924e-03 2.637664729263633490e-04
5.373155680321421642e+03 7.085492834448814392e-03 1.803570659831166267e-03 3.480405139271169901e-04 6.951091811060905457e-03 1.683181500993669033e-03 2.703428326640278101e-04
5.374051900962529544e+03 7.098168600350618362e-03 1.817540498450398445e-03 3.514664131216704845e-04 6.983297877013683319e-03 1.707021379843354225e-03 2.732641005422919989e-04
5.374948271089617265e+03 7.098664995282888412e-03 1.819070428609848022e-03 3.514153941068798304e-04 6.986442022025585175e-03 1.710857148282229900e-03 2.732488210313022137e-04
5.375844790727616783e+03 7.092964835464954376e-03 1.814250019378960133e-03 3.500845923554152250e-04 6.973503623157739639e-03 1.703145797364413738e-03 2.718486066441982985e-04
5.376741459901467351e+03 7.085740566253662109e-03 1.809368492104113102e-03 3.493706753943115473e-04 6.961633451282978058e-03 1.696217921562492847e-03 2.707726962398737669e-04
5.377638278636110044e+03 7.077677175402641296e-03 1.807394786737859249e-03 3.497394791338592768e-04 6.958810146898031235e-03 1.697069383226335049e-03 2.709413238335400820e-04
5.378535246956491392e+03 7.063720375299453735e-03 1.804487314075231552e-03 3.488758229650557041e-04 6.955234333872795105e-03 1.699499320238828659e-03 2.705989172682166100e-04
5.379432364887561562e+03 7.040997967123985291e-03 1.793946023099124432e-03 3.451806842349469662e-04 6.937362719327211380e-03 1.692374004051089287e-03 2.679425233509391546e-04
5.380329632454275270e+03 7.022099569439888000e-03 1.781108090654015541e-03 3.427001356612890959e-04 6.915420759469270706e-03 1.680018729530274868e-03 2.659760648384690285e-04
5.381227049681591780e+03 7.010426837950944901e-03 1.769950264133512974e-03 3.415937535464763641e-04 6.896750535815954208e-03 1.667706645093858242e-03 2.649112720973789692e-04
5.382124616594472172e+03 7.007237989455461502e-03 1.763814128935337067e-03 3.406127507332712412e-04 6.885383278131484985e-03 1.658258028328418732e-03 2.640941238496452570e-04
5.383022333217884807e+03 7.012119516730308533e-03 1.765386550687253475e-03 3.409684577491134405e-04 6.882388610392808914e-03 1.654352061450481415e-03 2.648047811817377806e-04
5.383920199576800769e+03 7.020199671387672424e-03 1.772288349457085133e-03 3.430363140068948269e-04 6.884712260216474533e-03 1.655957312323153019e-03 2.671156253200024366e-04
5.384818215696193874e+03 7.024644874036312103e-03 1.778645324520766735e-03 3.452936944086104631e-04 6.887183524668216705e-03 1.660137204453349113e-03 2.692077541723847389e-04
5.385716381601045214e+03 7.022165693342685699e-03 1.780205871909856796e-03 3.458407009020447731e-04 6.886037532240152359e-03 1.662999507971107960e-03 2.692292619030922651e-04
5.386614697316337697e+03 7.017203141003847122e-03 1.778790261596441269e-03 3.450052463449537754e-04 6.881658453494310379e-03 1.662551192566752434e-03 2.679905446711927652e-04
5.387513162867058782e+03 7.015440147370100021e-03 1.777890371158719063e-03 3.432063967920839787e-04 6.876936182379722595e-03 1.659236149862408638e-03 2.665490319486707449e-04
5.388411778278200472e+03 7.011977490037679672e-03 1.773746917024254799e-03 3.398646076675504446e-04 6.869324482977390289e-03 1.651885104365646839e-03 2.638472942635416985e-04
5.389310543574760231e+03 7.003459613770246506e-03 1.767161418683826923e-03 3.375498054083436728e-04 6.858340464532375336e-03 1.644189003854990005e-03 2.614225668366998434e-04
5.390209458781735520e+03 6.994588766247034073e-03 1.763371517881751060e-03 3.369452606420964003e-04 6.847197189927101135e-03 1.639248337596654892e-03 2.603329485282301903e-04
5.391108523924134715e+03 6.989588961005210876e-03 1.765594468452036381e-03 3.367981698829680681e-04 6.842229515314102173e-03 1.640381873585283756e-03 2.600636507850140333e-04
5.392007739026963463e+03 6.988407112658023834e-03 1.772403251379728317e-03 3.361514245625585318e-04 6.845457479357719421e-03 1.647543278522789478e-03 2.599654544610530138e-04
5.392907104115234688e+03 6.985269486904144287e-03 1.776940072886645794e-03 3.352717612870037556e-04 6.846825592219829559e-03 1.653393032029271126e-03 2.599642029963433743e-04
5.393806619213966769e+03 6.971185561269521713e-03 1.770323957316577435e-03 3.343791177030652761e-04 6.829767022281885147e-03 1.647037686780095100e-03 2.598451683297753334e-04
5.394706284348179906e+03 6.941589992493391037e-03 1.748490263707935810e-03 3.321421099826693535e-04 6.786490324884653091e-03 1.622955664061009884e-03 2.583302848506718874e-04
5.395606099542899756e+03 6.907059345394372940e-03 1.720053958706557751e-03 3.264616243541240692e-04 6.733997259289026260e-03 1.590279163792729378e-03 2.536820829845964909e-04
5.396506064823155612e+03 6.897350307554006577e-03 1.712826662696897984e-03 3.219776554033160210e-04 6.718568503856658936e-03 1.580076990649104118e-03 2.494816726539283991e-04
5.397406180213980406e+03 6.922818254679441452e-03 1.738288323394954205e-03 3.282847173977643251e-04 6.761385593563318253e-03 1.610184204764664173e-03 2.536204119678586721e-04
5.398306445740414347e+03 6.942977197468280792e-03 1.758229103870689869e-03 3.362481074873358011e-04 6.799465045332908630e-03 1.637605484575033188e-03 2.592890523374080658e-04
5.399206861427497643e+03 6.943736691027879715e-03 1.761603751219809055e-03 3.388350305613130331e-04 6.805216893553733826e-03 1.644055242650210857e-03 2.608574868645519018e-04
5.400107427300275958e+03 6.933293770998716354e-03 1.758574624545872211e-03 3.389132907614111900e-04 6.791582331061363220e-03 1.639675116166472435e-03 2.607034111861139536e-04
5.401008143383800416e+03 6.919386330991983414e-03 1.753597636707127094e-03 3.390876809135079384e-04 6.774473935365676880e-03 1.633239560760557652e-03 2.609418297652155161e-04
5.401909009703125776e+03 6.901818793267011642e-03 1.741573098115622997e-03 3.377952089067548513e-04 6.753975059837102890e-03 1.621300354599952698e-03 2.600774168968200684e-04
5.402810026283310435e+03 6.878173910081386566e-03 1.718572573736310005e-03 3.324421122670173645e-04 6.721511948853731155e-03 1.597177120856940746e-03 2.557362895458936691e-04
5.403711193149417340e+03 6.851996760815382004e-03 1.691915793344378471e-03 3.240864025428891182e-04 6.678065285086631775e-03 1.565102604217827320e-03 2.487986930646002293e-04
5.404612510326513075e+03 6.833014078438282013e-03 1.676951302215456963e-03 3.179935447406023741e-04 6.643526256084442139e-03 1.543331658467650414e-03 2.439309027977287769e-04
5.405513977839670588e+03 6.827735342085361481e-03 1.683473936282098293e-03 3.194271412212401628e-04 6.641107145696878433e-03 1.549400854855775833e-03 2.453952038194984198e-04
5.406415595713964649e+03 6.825893186032772064e-03 1.703623100183904171e-03 3.270574961788952351e-04 6.660568527877330780e-03 1.575744012370705605e-03 2.520277048461139202e-04
5.407317363974472755e+03 6.803580559790134430e-03 1.714517013169825077e-03 3.302758850622922182e-04 6.654439959675073624e-03 1.589560066349804401e-03 2.554452803451567888e-04
5.408219282646281499e+03 6.749179679900407791e-03 1.715909922495484352e-03 3.274383198004215956e-04 6.611726712435483932e-03 1.590477535501122475e-03 2.536984102334827185e-04
5.409121351754478383e+03 6.673272699117660522e-03 1.719200285151600838e-03 3.246643464080989361e-04 6.554891820996999741e-03 1.595758018083870411e-03 2.512951323296874762e-04
5.410023571324153636e+03 6.606285460293292999e-03 1.728252042084932327e-03 3.270872402936220169e-04 6.514310371130704880e-03 1.611934392713010311e-03 2.527886827010661364e-04
5.410925941380404765e+03 6.580733694136142731e-03 1.737263402901589870e-03 3.336569934617727995e-04 6.510050967335700989e-03 1.630479819141328335e-03 2.578839194029569626e-04
5.411828461948333825e+03 6.610207259654998779e-03 1.740365871228277683e-03 3.392814833205193281e-04 6.544576957821846008e-03 1.640745671465992928e-03 2.625479537528008223e-04
5.412731133053043777e+03 6.679545156657695770e-03 1.739328959956765175e-03 3.401851863600313663e-04 6.604271940886974335e-03 1.642138697206974030e-03 2.633635012898594141e-04
5.413633954719643953e+03 6.755032110959291458e-03 1.741041196510195732e-03 3.376585664227604866e-04 6.667667999863624573e-03 1.643375377170741558e-03 2.611915988381952047e-04
5.414536926973247319e+03 6.813995540142059326e-03 1.749486778862774372e-03 3.367978206370025873e-04 6.722497753798961639e-03 1.652165665291249752e-03 2.604562614578753710e-04
5.415440049838972300e+03 6.856678985059261322e-03 1.763708540238440037e-03 3.409668861422687769e-04 6.770519539713859558e-03 1.669277553446590900e-03 2.641994215082377195e-04
5.416343323341938230e+03 6.872854661196470261e-03 1.767765148542821407e-03 3.440925211180001497e-04 6.787945982068777084e-03 1.674677245318889618e-03 2.671845140866935253e-04
5.417246747507273540e+03 6.869588512927293777e-03 1.759508973918855190e-03 3.432859666645526886e-04 6.775681395083665848e-03 1.663759117946028709e-03 2.668652450665831566e-04
5.418150322360104838e+03 6.860987748950719833e-03 1.749026356264948845e-03 3.406101313885301352e-04 6.754475645720958710e-03 1.648567034862935543e-03 2.645181666593998671e-04
5.419054047925569648e+03 6.859022658318281174e-03 1.745760673657059669e-03 3.384702140465378761e-04 6.745962426066398621e-03 1.642218558117747307e-03 2.620128507260233164e-04
5.419957924228803677e+03 6.865953560918569565e-03 1.752025564201176167e-03 3.383849689271301031e-04 6.755186244845390320e-03 1.648063538596034050e-03 2.610946830827742815e-04
5.420861951294950813e+03 6.875390652567148209e-03 1.762696774676442146e-03 3.399671986699104309e-04 6.771432701498270035e-03 1.659529749304056168e-03 2.620189625304192305e-04
5.421766129149156768e+03 6.877805572003126144e-03 1.769262715242803097e-03 3.405659808777272701e-04 6.778888870030641556e-03 1.666251686401665211e-03 2.626151544973254204e-04
5.422670457816572707e+03 6.867462769150733948e-03 1.766151166521012783e-03 3.371318452991545200e-04 6.768993567675352097e-03 1.662209164351224899e-03 2.598292776383459568e-04
5.423574937322353435e+03 6.848755292594432831e-03 1.756725367158651352e-03 3.317281953059136868e-04 6.747953593730926514e-03 1.651990110985934734e-03 2.554020902607589960e-04
5.424479567691659213e+03 6.834781728684902191e-03 1.749383984133601189e-03 3.323108539916574955e-04 6.732086651027202606e-03 1.645826268941164017e-03 2.568359195720404387e-04
5.425384348949652122e+03 6.833805702626705170e-03 1.746922614984214306e-03 3.387168690096586943e-04 6.725255399942398071e-03 1.643643015995621681e-03 2.633623953443020582e-04
5.426289281121500608e+03 6.829914636909961700e-03 1.740923849865794182e-03 3.427407064009457827e-04 6.706048268824815750e-03 1.633508480153977871e-03 2.670316607691347599e-04
5.427194364232376756e+03 6.810432299971580505e-03 1.722674351185560226e-03 3.393052320461720228e-04 6.661217659711837769e-03 1.606375444680452347e-03 2.637763682287186384e-04
5.428099598307455381e+03 6.784919649362564087e-03 1.700410502962768078e-03 3.303796402178704739e-04 6.610916461795568466e-03 1.574218505993485451e-03 2.559198474045842886e-04
5.429004983371917660e+03 6.772360298782587051e-03 1.691502868197858334e-03 3.245932166464626789e-04 6.587953772395849228e-03 1.559874275699257851e-03 2.511125348974019289e-04
5.429910519450947504e+03 6.775960791856050491e-03 1.698661362752318382e-03 3.264007973484694958e-04 6.596507970243692398e-03 1.567934057675302029e-03 2.530009078327566385e-04
5.430816206569734277e+03 6.781408563256263733e-03 1.707642921246588230e-03 3.312379412818700075e-04 6.609860807657241821e-03 1.580551383085548878e-03 2.573867677710950375e-04
5.431722044753469163e+03 6.775936111807823181e-03 1.705181784927845001e-03 3.312886692583560944e-04 6.603306625038385391e-03 1.578725408762693405e-03 2.575108956079930067e-04
5.432628034027351532e+03 6.766950245946645737e-03 1.697048079222440720e-03 3.266119747422635555e-04 6.587401963770389557e-03 1.566895400173962116e-03 2.536594111006706953e-04
5.433534174416581664e+03 6.767755839973688126e-03 1.693667727522552013e-03 3.226205299142748117e-04 6.587150972336530685e-03 1.561064273118972778e-03 2.505892771296203136e-04
5.434440465946363474e+03 6.779259536415338516e-03 1.697382540442049503e-03 3.230483853258192539e-04 6.608128082007169724e-03 1.568500301800668240e-03 2.507508907001465559e-04
5.435346908641909067e+03 6.792482919991016388e-03 1.706103910692036152e-03 3.272997564636170864e-04 6.633145734667778015e-03 1.582751050591468811e-03 2.536541142035275698e-04
5.436253502528430545e+03 6.808849051594734192e-03 1.721359323710203171e-03 3.329341416247189045e-04 6.666902918368577957e-03 1.604684861376881599e-03 2.581665758043527603e-04
5.437160247631146376e+03 6.826539989560842514e-03 1.741530955769121647e-03 3.386934986338019371e-04 6.710184738039970398e-03 1.634658663533627987e-03 2.632824180182069540e-04
5.438067143975278668e+03 6.840050686150789261e-03 1.760100712999701500e-03 3.432479279581457376e-04 6.750963628292083740e-03 1.665015122853219509e-03 2.673725539352744818e-04
